tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
21.285, 22.2, 25.4, 28.9633333333333, 29.915, 14.04, 14.7, 18.35, 20.7, 21.33, 18.605, 19, 21.95, 24.05, 24.5725, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.7, 28.6, 24.1
21.3, 22.2, 25.4, 28.5, 29.815, 14.285, 14.9466666666667, 18.4, 20.6633333333333, 21.115, 18.6925, 19.0183333333333, 21.95, 24.0316666666667, 24.7075, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.6633333333333, 28.6, 24.0816666666667
21.285, 22.3466666666667, 25.4, 28.6, 30.015, 14.47, 15.2366666666667, 18.3, 20.5, 20.915, 18.7425, 19.1233333333333, 21.875, 23.9266666666667, 25.0225, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.6, 28.6, 24.05
21.27, 22.4, 25.25, 28.5633333333333, 30.415, 14.6, 15.5366666666667, 18.45, 20.5, 21.215, 18.7425, 19.3, 21.8, 24.3133333333333, 25.15, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.6, 28.5, 23.9816666666667
21.455, 22.7366666666667, 25.2, 28.1633333333333, 29.745, 15.085, 15.6, 18.6, 20.6, 21.215, 18.735, 19.605, 21.85, 23.945, 25.15, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.5633333333333, 28.4633333333333, 23.9316666666667
21.94, 22.9366666666667, 25.2, 28.2633333333333, 29.99, 14.47, 15.4733333333333, 18.6, 20.6, 21.215, 18.6425, 19.605, 21.9, 23.8816666666667, 25.1575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.5633333333333, 28.5633333333333, 23.9816666666667
21.585, 22.6366666666667, 25.1, 28.5266666666667, 30.53, 14.6, 15.4733333333333, 18.55, 20.6, 20.945, 18.735, 19.4866666666667, 21.7, 24.1816666666667, 25.15, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.5633333333333, 28.5, 23.95
21.455, 22.4733333333333, 24.95, 29, 30.815, 14.855, 15.6, 18.45, 20.6, 21.03, 18.735, 19.4183333333333, 21.6, 24.295, 25.39, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.5, 28.6, 23.9316666666667
21.17, 22.4733333333333, 24.8, 28.78, 30.445, 14.6, 15.5366666666667, 18.3, 20.6, 20.915, 18.6425, 19.3, 21.5, 23.8133333333333, 25.0025, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.4633333333333, 28.5633333333333, 23.8316666666667
20.885, 21.71, 24.5, 28.1633333333333, 29.975, 14.555, 15.3, 17.9, 20.3, 20.73, 18.3925, 19.1683333333333, 21, 23.65, 24.615, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.4, 28.4, 23.7
20.885, 21.8366666666667, 24.5, 28.5266666666667, 30.445, 14.77, 15.3366666666667, 17.7, 20.3633333333333, 20.9, 18.3925, 19.2, 20.9, 23.65, 24.7375, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.4, 28.4, 23.7
20.785, 21.9466666666667, 24.7, 28.3266666666667, 30.445, 14.885, 15.4366666666667, 17.6, 20.2, 21.03, 18.3925, 19.1683333333333, 20.95, 23.4633333333333, 25.0025, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.3, 28.4633333333333, 23.7
20.885, 21.9466666666667, 24.55, 28.4633333333333, 30.275, 14.555, 15.3, 17.4, 20.2, 21.03, 18.35, 19, 21.1, 23.6633333333333, 24.5875, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 20.2, 28.3633333333333, 23.65
21.185, 21.6733333333333, 24.6, 28.5633333333333, 30.115, 14.27, 15.3, 17.25, 20.29, 20.745, 18.2675, 19.055, 21.025, 23.6633333333333, 24.7575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.8733333333333, 28.5633333333333, 23.5866666666667
21.285, 22.2733333333333, 24.7, 28.8266666666667, 30.275, 14.27, 15.0733333333333, 17.3, 19.8, 20.745, 18.32, 19.0183333333333, 21.15, 23.7, 24.7575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.7733333333333, 28.5633333333333, 23.4866666666667
21.01, 22.0366666666667, 24.65, 28.6266666666667, 30.215, 13.87, 14.9, 17.3, 19.8, 20.745, 18.0675, 18.8683333333333, 21.075, 23.6816666666667, 24.58, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.6733333333333, 28.7, 23.4866666666667
20.3, 21.6, 24.4, 28.6266666666667, 30.115, 12.985, 14.1733333333333, 17.35, 19.7, 20.43, 17.1925, 18.3866666666667, 20.8, 23.5816666666667, 24.3225, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.6, 28.7, 23.3866666666667
20.285, 21.4366666666667, 24.2, 28.0266666666667, 29.445, 12.88, 13.9, 17.3, 19.4, 19.8, 17.08, 18.19, 20.75, 23.0366666666667, 23.61, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.4, 28.5633333333333, 23.2866666666667
20.14, 21.0733333333333, 23.9, 28.49, 29.73, 12.88, 13.7266666666667, 17.1, 19.1733333333333, 19.62, 17.12, 17.93, 20.7, 22.96, 23.57, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.3, 28.4, 23.15
20.285, 21.0366666666667, 23.9, 28.5266666666667, 29.73, 12.88, 13.8266666666667, 16.7, 18.9733333333333, 19.62, 17.12, 17.9166666666667, 20.6, 22.7, 23.39, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.3, 28.4, 23.15
20.385, 21.1366666666667, 24.2, 28.99, 29.915, 12.88, 14.1266666666667, 16.6, 19.0733333333333, 19.62, 17.19, 18.1133333333333, 20.65, 22.96, 23.66, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.3, 28.2633333333333, 23.05
20.6, 21.5366666666667, 24.55, 29.0633333333333, 30.03, 13.42, 14.2533333333333, 16.6, 19.3, 20.08, 17.7, 18.5133333333333, 20.6, 23.05, 24.32, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.3, 28.1, 22.9866666666667
20.5, 21.1366666666667, 24.45, 29.0633333333333, 30.03, 13.1, 14.2, 16.55, 19.2633333333333, 19.915, 17.485, 18.1866666666667, 20.45, 23.2133333333333, 24.3025, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 19.2, 27.8633333333333, 22.8233333333333
19.87, 20.8, 24.2, 28.3266666666667, 29.245, 13.055, 14.2, 16.6, 19.2, 19.915, 16.955, 17.86, 20.4, 23.05, 24.015, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 18.9, 27.5266666666667, 22.5366666666667
19.385, 20.2733333333333, 23.6, 27.1266666666667, 29.015, 12.385, 13.3733333333333, 16.45, 19.2, 19.73, 16.4975, 17.1183333333333, 20.15, 22.9316666666667, 23.49, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 18.9, 27, 22.4366666666667
19.255, 19.9366666666667, 22.8, 26.5266666666667, 27.945, 12.385, 13.0366666666667, 16.2, 18.9633333333333, 19.515, 16.1925, 16.905, 19.6, 22.3316666666667, 23.1075, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 18.9, 27, 22.35
19.255, 19.8366666666667, 22.6, 25.79, 27.305, 11.885, 12.6, 16, 18.7, 19.215, 16.15, 16.8, 19.325, 21.9, 22.765, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 18.8, 26.9633333333333, 22.2366666666667
19.255, 19.8366666666667, 22.6, 25.1633333333333, 25.9, 11.225, 12.6, 15.7, 18.5, 19.415, 15.9275, 16.8, 19.125, 21.4816666666667, 21.98, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 18.7, 26.8, 22.2316666666667
19.6, 20.0366666666667, 22.65, 25.6, 26.3, 11.27, 12.6, 15.5, 18.3633333333333, 19.415, 16.12, 16.905, 19.075, 21.4816666666667, 22.165, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 18.5, 26.4, 22.0816666666667
19.6, 20.1, 22.95, 25.9633333333333, 26.65, 11.64, 12.6, 15.35, 18.09, 19.06, 16.035, 17.0366666666667, 19.15, 21.5316666666667, 22.3575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 18.4, 26.3, 21.95
19.6, 20.2366666666667, 23.15, 26.2633333333333, 27.73, 11.27, 12.6, 15.2, 18.0533333333333, 18.915, 16.0125, 17.105, 19.125, 21.6316666666667, 22.3575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 18.2, 26.0733333333333, 21.6866666666667
19.4, 20.0366666666667, 23.15, 26.2633333333333, 27.7, 11.61, 12.8, 15.2, 17.6633333333333, 18.73, 16.22, 17.2366666666667, 19.025, 21.5316666666667, 22.15, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.8733333333333, 25.9, 21.45
19.3, 19.8733333333333, 23.2, 26.2633333333333, 27.7, 11.955, 12.8366666666667, 15.2, 17.3633333333333, 18.515, 16.505, 17.2183333333333, 19.125, 21.5316666666667, 22.18, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.6, 25.6, 21.15
19.285, 19.8, 23.25, 25.9633333333333, 26.735, 11.955, 12.7366666666667, 15.15, 17.3, 18.245, 16.0275, 17.105, 19.1, 21.2816666666667, 22.15, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.3833333333333, 25.7, 21.05
18.94, 19.7266666666667, 22.9, 25.6733333333333, 26.66, 11.92, 12.8266666666667, 15, 17.1, 17.8, 16.22, 17.09, 18.85, 21.15, 21.66, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.2, 26, 21.1333333333333
19.2, 20, 22.8, 25.5733333333333, 26.52, 11.68, 12.7, 14.8, 16.9733333333333, 17.32, 16.25, 17.0633333333333, 18.8, 20.6366666666667, 21.17, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.1833333333333, 26.1833333333333, 21.15
19.16, 20.0266666666667, 22.8, 25.4733333333333, 26.52, 11.6, 12.1266666666667, 14.7, 17, 17.32, 16.02, 16.8133333333333, 18.75, 20.35, 21.15, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.1, 26.2, 21.0416666666667
18.6, 19.3266666666667, 22.7, 25.3466666666667, 26.52, 11.22, 12.1266666666667, 14.6, 16.9733333333333, 17.22, 15.88, 16.55, 18.65, 20.3, 21.07, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.1, 26.2833333333333, 21
18.6, 18.9166666666667, 22.5, 25.8666666666667, 26.675, 10.775, 11.8166666666667, 14.5, 16.9666666666667, 17.325, 15.6, 16.325, 18.45, 20.5583333333333, 21.075, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.1, 26.2, 21
18.6, 19.2, 22.7, 26.1, 27.44, 10.8, 11.7266666666667, 14.5, 16.9733333333333, 17.4, 15.61, 16.15, 18.55, 20.7366666666667, 21.64, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17.1, 26.2, 20.9916666666667
18.6, 18.9, 22.8, 26.3, 28.1, 10.88, 11.7, 14.4, 17.1, 17.52, 15.49, 16.15, 18.6, 21, 21.86, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17, 26.1, 20.7916666666667
18.6, 19.0533333333333, 22.5, 26.5466666666667, 28.1, 11.18, 11.7, 14.3, 17, 17.44, 15.49, 16.15, 18.55, 21.0366666666667, 21.76, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.9833333333333, 26, 20.6416666666667
18.6, 19.2266666666667, 22.5, 26.8733333333333, 28.1, 10.7, 11.5, 14.3, 17, 17.6, 15.49, 16.15, 18.45, 21.0733333333333, 21.81, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.9, 26.1, 20.6916666666667
18.585, 19.3, 22.5, 26.8633333333333, 27.59, 10.685, 11.3733333333333, 14.3, 17, 17.63, 15.3, 16.15, 18.45, 21.1316666666667, 21.8075, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17, 26, 20.6
18.47, 19.1733333333333, 22.25, 26.4, 27.33, 10.485, 11.1366666666667, 14.15, 17.3266666666667, 18.03, 15.2125, 15.7, 18.3, 20.9816666666667, 21.7875, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17, 26, 20.5866666666667
18.3, 19.0366666666667, 22, 26.0433333333333, 27.3, 10.385, 10.8366666666667, 14.1, 17.0266666666667, 17.915, 14.985, 15.7, 17.925, 20.6266666666667, 21.615, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 17, 26, 20.5916666666667
18.27, 18.9366666666667, 21.7, 25.2633333333333, 27.215, 10.285, 10.7366666666667, 14.1, 16.8633333333333, 18.03, 14.8925, 15.5866666666667, 17.775, 20.3316666666667, 21.515, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.9, 26, 20.5416666666667
18.3, 19.3, 21.7, 25.2, 26.7, 10.385, 11, 13.8, 16.8633333333333, 17.93, 15.2125, 15.6683333333333, 17.725, 20.3316666666667, 21.365, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.9, 26, 20.5416666666667
18.27, 19.3, 21.7, 24.6633333333333, 26.4, 10.57, 11.1, 13.9, 17.09, 18.015, 15.5, 15.85, 17.7, 20.1316666666667, 20.7025, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.8733333333333, 25.5733333333333, 20.45
18.27, 19.3, 21.7, 24.5633333333333, 26.06, 10.6, 11, 14.1, 16.8633333333333, 17.915, 15.65, 16.0183333333333, 17.7, 20.1316666666667, 20.6725, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.8, 25.2, 20.2
18.22, 19.1533333333333, 21.7, 24.5, 26.28, 10.76, 11.0266666666667, 14.1, 16.9, 18, 15.63, 15.9, 17.7, 20.06, 20.68, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.6733333333333, 24.9466666666667, 20.1366666666667
17.84, 19.1266666666667, 21.8, 24.6466666666667, 26.52, 10.76, 11.2266666666667, 14.1, 16.8, 17.92, 15.62, 15.9266666666667, 17.75, 20.15, 20.68, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.5733333333333, 24.7733333333333, 19.9866666666667
17.38, 19.1266666666667, 21.9, 24.5, 26.22, 10.78, 11.1266666666667, 14, 16.7466666666667, 17.06, 15.45, 15.9, 17.8, 20.0966666666667, 20.6, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.5, 24.6, 19.95
17.38, 18.58, 21.5, 24.4733333333333, 26.22, 10.68, 11.1, 13.9, 16.2, 17, 14.95, 15.65, 17.75, 19.8, 20.6, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.3733333333333, 24.5, 19.9
17.16, 18.3266666666667, 21.3, 24.2, 25.4, 10.38, 10.8533333333333, 13.7, 16.1733333333333, 16.92, 14.33, 15.2, 17.6, 19.4966666666667, 20.22, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.3, 24.4, 19.9
17.17, 18.3366666666667, 21.3, 24.1266666666667, 25.4, 9.585, 10.6, 13.45, 16.1633333333333, 16.7, 14.2425, 14.9683333333333, 17.55, 19.35, 20.415, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.3, 24.2, 19.85
17.17, 18.2, 21.05, 24.1533333333333, 25.475, 9.4, 10.4733333333333, 13.15, 16.0633333333333, 16.7, 13.625, 14.8866666666667, 17.275, 19.35, 20.1025, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.2733333333333, 24.1, 19.8
17.185, 18.2, 20.9, 23.9, 25.475, 9.4, 10.1366666666667, 13, 16.0266666666667, 16.515, 13.625, 14.7366666666667, 16.975, 19.35, 20, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16.2, 23.9733333333333, 19.66
17.185, 18.2, 20.8, 24.19, 25.56, 9.3, 9.67333333333333, 13, 15.7633333333333, 16.415, 13.2, 14.405, 16.875, 19.645, 20.1, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 16, 23.9, 19.35
17.055, 18, 20.75, 23.9633333333333, 25.96, 9.385, 9.8, 12.9, 15.8633333333333, 16.515, 13.625, 14.3, 16.625, 19.8583333333333, 20.43, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.9, 23.8, 19.225
16.57, 17.6, 20.6, 23.8, 25.33, 9.4, 9.87333333333333, 12.55, 15.7, 16.415, 13.2, 14.25, 16.45, 19.645, 20.175, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.7733333333333, 23.6, 19.05
16.77, 17.6366666666667, 20.2, 23.4633333333333, 24.075, 9.1, 9.73666666666667, 12.3, 15.7633333333333, 16.53, 13.1775, 14.1866666666667, 16.35, 19.0133333333333, 20.1, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.7, 23.4733333333333, 18.9866666666667
16.77, 17.5, 19.95, 23.1, 23.8, 8.87, 9.7, 12.2, 15.7, 16.7, 13.2, 14.1, 16.2, 18.7816666666667, 20.0575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.6, 23.2733333333333, 18.7866666666667
16.38, 17.4266666666667, 19.8, 23.0733333333333, 23.8, 8.66, 9.7, 12, 15.6, 16.7, 13.09, 14.1, 16.1, 18.5733333333333, 19.13, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.4, 23.3, 18.7
15.92, 17.3, 19.8, 22.6466666666667, 23.56, 8.7, 9.30666666666666, 12, 15.4733333333333, 16.7, 12.94, 14.1, 16.1, 18.0866666666667, 18.89, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.3733333333333, 23.0733333333333, 18.5733333333333
16.16, 17.3, 19.8, 22.1466666666667, 23.4, 8.5, 9, 12, 15.12, 16.7, 12.93, 13.7533333333333, 16, 18.0366666666667, 18.81, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.2, 22.9733333333333, 18.4233333333333
15.92, 17.2, 19.5, 22, 23.32, 8.58, 9, 12, 14.9, 16.54, 12.99, 13.6633333333333, 15.6, 18.0366666666667, 18.81, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 15.2, 22.7, 18.1866666666667
15.56, 16.68, 19.6, 21.8, 23.32, 8.48, 8.92666666666667, 11.9, 14.5, 15.44, 12.85, 13.55, 15.6, 17.9233333333333, 18.26, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.9, 22.5, 18.05
16, 17.0366666666667, 19.6, 21.6633333333333, 22.56, 8.5, 9, 11.7, 14.4633333333333, 15.245, 12.935, 13.6683333333333, 15.6, 17.8133333333333, 18.1575, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.7733333333333, 22.4466666666667, 17.95
16.34, 17.1366666666667, 19.4, 21.7, 22.56, 8.485, 8.93666666666667, 11.6, 14.4, 15.245, 12.9925, 13.6683333333333, 15.6, 17.5816666666667, 18.065, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.6, 22.1, 17.9366666666667
16.1, 17.31, 19.55, 21.8633333333333, 23.045, 8.255, 8.77333333333333, 11.6, 14.4633333333333, 15.23, 13.085, 13.605, 15.575, 17.7316666666667, 18.265, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.5, 22.2733333333333, 17.9
16.385, 17.3833333333333, 19.75, 22.0633333333333, 23.1, 8.2, 8.7, 11.6, 14.5, 15.2, 13.185, 13.7366666666667, 15.6, 17.8766666666667, 18.365, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.5733333333333, 22.2, 17.9366666666667
16.27, 17.5, 19.7, 22.39, 23.015, 8.3, 8.83666666666667, 11.45, 14.5, 14.945, 13.3275, 13.7366666666667, 15.55, 17.9633333333333, 18.4725, 1.2, 1.4, 5.8, 30.4833333333333, 46.7499999999999, 89.3866666666665, 14.5, 22.2, 17.8916666666667
